Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,128364,-,-,-,38.29,-122.14,-8,195,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2008,1,1,0,0,0,0,0,0,0,0,0,0,164.54,0,0.13339999318122864,4.9,0.931,219.4,91.49,2,1000.0
2008,1,1,0,30,0,0,0,0,0,0,0,0,164.26,0,0.13339999318122864,4.800000000000001,0.935,219.4,91.49,2,1000.0
2008,1,1,1,0,0,0,0,0,0,0,0,0,161.59,0,0.13339999318122864,4.7,0.9400000000000001,219.60000000000002,90.79,2,1000.0
2008,1,1,1,30,0,0,0,0,0,0,,0,157.39000000000001,1,0.13339999318122864,4.6000000000000005,0.936,219.60000000000002,90.79,2,1000.0
2008,1,1,2,0,0,0,0,0,0,0,0,0,152.35,0,0.13339999318122864,4.5,0.933,219.3,89.71000000000001,2,1000.0
2008,1,1,2,30,0,0,0,0,0,0,,0,146.87,1,0.13339999318122864,4.3,0.922,219.3,96.37,1,1000.0
2008,1,1,3,0,0,0,0,0,0,0,,0,141.16,1,0.13339999318122864,4.2,0.912,219.0,94.24,1,1000.0
2008,1,1,3,30,0,0,0,0,0,0,,0,135.33,1,0.13339999318122864,4.1000000000000005,0.9,219.0,94.24,1,1000.0
2008,1,1,4,0,0,0,0,0,0,0,0,0,129.45,0,0.13339999318122864,4.0,0.888,218.8,92.22,1,1000.0
2008,1,1,4,30,0,0,0,0,0,0,0,0,123.57000000000001,0,0.13339999318122864,3.9000000000000004,0.878,218.8,92.23,1,1000.0
2008,1,1,5,0,0,0,0,0,0,0,0,0,117.72,0,0.13339999318122864,3.9000000000000004,0.868,218.9,90.60000000000001,1,1000.0
2008,1,1,5,30,0,0,0,0,0,0,0,0,111.94,0,0.13339999318122864,3.7,0.861,218.9,90.62,1,1000.0
2008,1,1,6,0,0,0,0,0,0,0,0,0,106.25,0,0.13339999318122864,3.6,0.854,218.8,89.25,1,1000.0
2008,1,1,6,30,0,0,0,0,0,0,0,0,100.68,0,0.13339999318122864,3.8000000000000003,0.849,218.8,89.26,1,1000.0
2008,1,1,7,0,0,0,0,0,0,0,0,0,95.27,0,0.13339999318122864,4.1000000000000005,0.845,218.9,82.53,2,1000.0
2008,1,1,7,30,0,0,0,0,0,0,1,0,90.05,0,0.13339999318122864,4.1000000000000005,0.841,218.9,82.54,2,1000.0
2008,1,1,8,0,28,384,61,28,384,61,1,0,85.07000000000001,0,0.13339999318122864,4.2,0.838,222.9,77.43,3,1000.0
2008,1,1,8,30,62,84,76,43,572,139,4,0,80.38,0,0.13339999318122864,4.1000000000000005,0.833,222.9,77.44,3,1000.0
2008,1,1,9,0,94,138,128,53,685,219,4,0,76.03,0,0.13339999318122864,4.1000000000000005,0.8280000000000001,234.5,72.83,4,1000.0
2008,1,1,9,30,110,328,212,61,759,294,3,0,72.11,0,0.13339999318122864,3.9000000000000004,0.8240000000000001,234.5,67.91,5,1000.0
2008,1,1,10,0,142,293,248,67,805,360,4,0,68.67,0,0.13339999318122864,3.8000000000000003,0.8210000000000001,241.10000000000002,59.9,7,1000.0
2008,1,1,10,30,135,473,329,71,839,416,3,0,65.8,0,0.13339999318122864,3.7,0.8230000000000001,241.10000000000002,55.93,8,1000.0
2008,1,1,11,0,137,537,376,74,864,458,4,0,63.58,0,0.13339999318122864,3.6,0.8260000000000001,245.10000000000002,53.160000000000004,9,1000.0
2008,1,1,11,30,75,878,487,75,878,487,0,0,62.08,0,0.13339999318122864,3.5,0.836,245.10000000000002,53.13,9,1000.0
2008,1,1,12,0,77,882,500,77,882,500,0,0,61.35,0,0.13339999318122864,3.5,0.846,250.4,49.620000000000005,10,1000.0
2008,1,1,12,30,77,880,498,77,880,498,0,0,61.43,0,0.13339999318122864,3.5,0.859,250.4,49.6,10,1000.0
2008,1,1,13,0,82,852,478,82,852,478,0,0,62.31,0,0.13339999318122864,3.5,0.873,253.4,46.94,11,1000.0
2008,1,1,13,30,79,835,446,79,835,446,0,0,63.95,0,0.13339999318122864,3.3000000000000003,0.882,253.4,46.93,11,1000.0
2008,1,1,14,0,75,814,402,75,814,402,0,0,66.3,0,0.13339999318122864,3.2,0.891,255.10000000000002,47.230000000000004,11,1000.0
2008,1,1,14,30,121,408,265,70,775,344,7,0,69.29,0,0.13339999318122864,2.3000000000000003,0.889,255.10000000000002,50.46,10,1000.0
2008,1,1,15,0,62,727,277,62,727,277,1,1,72.83,0,0.13339999318122864,1.5,0.888,254.70000000000002,56.35,10,1000.0
