Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,128364,-,-,-,38.29,-122.14,-8,195,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2003,1,1,0,0,0,0,0,0,0,0,4,4,164.52,0,0.12751999497413635,2.0,1.473,172.3,100.0,5,1000.0
2003,1,1,0,30,0,0,0,0,0,0,0,4,164.25,0,0.12751999497413635,2.1,1.482,172.3,100.0,5,1000.0
2003,1,1,1,0,0,0,0,0,0,0,1,4,161.59,0,0.12751999497413635,2.3000000000000003,1.492,175.3,100.0,5,1000.0
2003,1,1,1,30,0,0,0,0,0,0,7,4,157.39000000000001,0,0.12751999497413635,2.5,1.5030000000000001,175.3,100.0,5,1000.0
2003,1,1,2,0,0,0,0,0,0,0,7,4,152.35,0,0.12751999497413635,2.9000000000000004,1.514,179.3,99.28,5,1000.0
2003,1,1,2,30,0,0,0,0,0,0,7,4,146.88,0,0.12751999497413635,2.8000000000000003,1.528,179.3,99.27,5,1000.0
2003,1,1,3,0,0,0,0,0,0,0,8,4,141.17000000000002,0,0.12751999497413635,2.8000000000000003,1.542,186.60000000000002,98.04,5,1000.0
2003,1,1,3,30,0,0,0,0,0,0,1,4,135.34,0,0.12751999497413635,2.8000000000000003,1.552,186.60000000000002,98.05,5,1000.0
2003,1,1,4,0,0,0,0,0,0,0,1,4,129.46,0,0.12751999497413635,2.9000000000000004,1.562,191.9,96.43,5,1000.0
2003,1,1,4,30,0,0,0,0,0,0,1,4,123.58,0,0.12751999497413635,3.0,1.548,191.9,100.0,4,1000.0
2003,1,1,5,0,0,0,0,0,0,0,1,4,117.74000000000001,0,0.12751999497413635,3.1,1.5350000000000001,194.70000000000002,100.0,4,1000.0
2003,1,1,5,30,0,0,0,0,0,0,8,4,111.95,0,0.12751999497413635,3.1,1.516,194.70000000000002,100.0,4,1000.0
2003,1,1,6,0,0,0,0,0,0,0,7,3,106.26,0,0.12751999497413635,3.2,1.497,197.20000000000002,97.87,4,1000.0
2003,1,1,6,30,0,0,0,0,0,0,7,3,100.69,0,0.12751999497413635,3.6,1.497,197.20000000000002,97.88,4,1000.0
2003,1,1,7,0,0,0,0,0,0,0,7,3,95.28,0,0.12751999497413635,4.0,1.497,198.4,95.33,4,1000.0
2003,1,1,7,30,0,0,0,0,0,0,8,3,90.05,0,0.12751999497413635,4.4,1.522,198.4,95.33,4,1000.0
2003,1,1,8,0,31,196,48,30,301,56,7,4,85.08,4,0.12751999497413635,4.800000000000001,1.547,202.70000000000002,93.84,5,1000.0
2003,1,1,8,30,51,354,111,48,487,130,7,4,80.38,0,0.12751999497413635,5.1000000000000005,1.585,202.70000000000002,87.57000000000001,6,1000.0
2003,1,1,9,0,91,203,141,59,617,208,4,4,76.04,0,0.12751999497413635,5.6000000000000005,1.624,213.20000000000002,81.79,7,1000.0
2003,1,1,9,30,67,693,280,67,693,280,0,4,72.11,0,0.12751999497413635,5.4,1.6500000000000001,213.20000000000002,76.39,8,1000.0
2003,1,1,10,0,71,752,345,71,752,345,0,4,68.66,0,0.12751999497413635,5.2,1.676,213.20000000000002,74.58,9,1000.0
2003,1,1,10,30,76,788,399,76,788,399,0,4,65.79,0,0.12751999497413635,5.0,1.682,213.20000000000002,69.72,10,1000.0
2003,1,1,11,0,77,818,441,77,818,441,0,4,63.57,0,0.12751999497413635,4.800000000000001,1.689,211.5,65.39,11,1000.0
2003,1,1,11,30,79,833,469,79,833,469,0,4,62.06,0,0.12751999497413635,4.6000000000000005,1.678,211.5,61.18,12,1000.0
2003,1,1,12,0,80,838,483,80,838,483,0,4,61.33,0,0.12751999497413635,4.4,1.668,207.20000000000002,55.910000000000004,13,1000.0
2003,1,1,12,30,80,838,482,80,838,482,0,4,61.410000000000004,0,0.12751999497413635,4.2,1.6420000000000001,207.20000000000002,55.89,13,1000.0
2003,1,1,13,0,80,829,466,80,829,466,7,4,62.28,4,0.12751999497413635,4.0,1.617,205.0,56.09,13,1000.0
2003,1,1,13,30,78,813,435,78,813,435,,4,63.93,1,0.12751999497413635,3.7,1.592,205.0,56.08,13,1000.0
2003,1,1,14,0,73,796,393,73,796,393,7,4,66.28,4,0.12751999497413635,3.5,1.567,204.3,56.13,13,1000.0
2003,1,1,14,30,112,0,112,68,758,337,8,4,69.26,4,0.12751999497413635,2.7,1.553,204.3,56.13,13,1000.0
2003,1,1,15,0,89,0,89,64,694,269,8,5,72.8,4,0.12751999497413635,1.9000000000000001,1.54,204.9,60.63,13,1000.0
2003,1,1,15,30,65,0,65,55,613,195,4,5,76.82000000000001,0,0.12751999497413635,1.7000000000000002,1.536,204.9,64.73,12,1000.0
2003,1,1,16,0,56,111,73,45,466,116,7,5,81.23,0,0.12751999497413635,1.6,1.532,207.20000000000002,70.5,11,1000.0
2003,1,1,16,30,25,36,28,26,263,44,7,5,85.98,4,0.12751999497413635,1.7000000000000002,1.536,207.20000000000002,75.34,10,1000.0
2003,1,1,17,0,0,0,0,0,0,0,7,5,91.01,0,0.12751999497413635,1.8,1.54,210.4,76.43,9,1000.0
2003,1,1,17,30,0,0,0,0,0,0,7,5,96.27,0,0.12751999497413635,2.0,1.538,210.4,76.43,9,1000.0
2003,1,1,18,0,0,0,0,0,0,0,7,4,101.71000000000001,0,0.12751999497413635,2.2,1.537,212.20000000000002,74.91,9,1000.0
2003,1,1,18,30,0,0,0,0,0,0,7,4,107.31,0,0.12751999497413635,2.3000000000000003,1.5290000000000001,212.20000000000002,80.14,8,1000.0
2003,1,1,19,0,0,0,0,0,0,0,7,4,113.02,0,0.12751999497413635,2.4000000000000004,1.5230000000000001,211.4,77.14,8,1000.0
2003,1,1,19,30,0,0,0,0,0,0,7,4,118.82000000000001,0,0.12751999497413635,2.5,1.524,211.4,82.56,7,1000.0
2003,1,1,20,0,0,0,0,0,0,0,7,3,124.67,0,0.12751999497413635,2.6,1.5250000000000001,209.70000000000002,79.68,7,1000.0
2003,1,1,20,30,0,0,0,0,0,0,8,3,130.55,0,0.12751999497413635,2.6,1.5250000000000001,209.70000000000002,79.68,7,1000.0
2003,1,1,21,0,0,0,0,0,0,0,1,3,136.42000000000002,0,0.12751999497413635,2.6,1.526,210.9,78.57000000000001,7,1000.0
2003,1,1,21,30,0,0,0,0,0,0,4,3,142.23,0,0.12751999497413635,2.6,1.5090000000000001,210.9,78.57000000000001,7,1000.0
2003,1,1,22,0,0,0,0,0,0,0,4,3,147.9,0,0.12751999497413635,2.6,1.493,212.9,77.83,7,1000.0
2003,1,1,22,30,0,0,0,0,0,0,7,3,153.31,0,0.12751999497413635,2.5,1.464,212.9,77.83,7,1000.0
2003,1,1,23,0,0,0,0,0,0,0,7,3,158.22,0,0.12751999497413635,2.5,1.436,214.20000000000002,78.34,7,1000.0
2003,1,1,23,30,0,0,0,0,0,0,7,3,162.18,0,0.12751999497413635,2.3000000000000003,1.4040000000000001,214.20000000000002,83.91,6,1000.0
2003,1,2,0,0,0,0,0,0,0,0,7,3,164.42000000000002,0,0.12751999497413635,2.2,1.372,216.20000000000002,84.89,6,1000.0
2003,1,2,0,30,0,0,0,0,0,0,7,3,164.19,0,0.12751999497413635,2.0,1.351,216.20000000000002,84.89,6,1000.0
2003,1,2,1,0,0,0,0,0,0,0,7,3,161.58,0,0.12751999497413635,1.9000000000000001,1.331,218.3,85.47,6,1000.0
2003,1,2,1,30,0,0,0,0,0,0,7,3,157.4,0,0.12751999497413635,1.8,1.317,218.3,85.47,6,1000.0
2003,1,2,2,0,0,0,0,0,0,0,7,3,152.38,0,0.12751999497413635,1.8,1.304,216.3,85.39,6,1000.0
2003,1,2,2,30,0,0,0,0,0,0,4,3,146.92000000000002,0,0.12751999497413635,1.7000000000000002,1.296,216.3,85.37,6,1000.0
2003,1,2,3,0,0,0,0,0,0,0,7,3,141.21,0,0.12751999497413635,1.7000000000000002,1.288,212.9,84.8,6,1000.0
