Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,135867,-,-,-,38.93,-122.3,-8,644,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature
2010,1,1,0,0,0,0,0,0.8,7
2010,1,1,0,30,0,0,0,0.7000000000000001,7
2010,1,1,1,0,0,0,0,0.7000000000000001,7
2010,1,1,1,30,0,0,0,0.7000000000000001,7
2010,1,1,2,0,0,0,0,0.7000000000000001,7
2010,1,1,2,30,0,0,0,0.7000000000000001,7
2010,1,1,3,0,0,0,0,0.7000000000000001,7
2010,1,1,3,30,0,0,0,0.6000000000000001,7
2010,1,1,4,0,0,0,0,0.5,7
2010,1,1,4,30,0,0,0,0.30000000000000004,7
2010,1,1,5,0,0,0,0,0.1,7
2010,1,1,5,30,0,0,0,0.0,7
2010,1,1,6,0,0,0,0,0.0,8
2010,1,1,6,30,0,0,0,0.1,8
2010,1,1,7,0,0,0,0,0.30000000000000004,8
2010,1,1,7,30,0,0,0,0.30000000000000004,8
2010,1,1,8,0,18,18,0,0.30000000000000004,8
2010,1,1,8,30,45,45,0,0.4,8
2010,1,1,9,0,49,49,0,0.5,8
2010,1,1,9,30,107,106,3,0.6000000000000001,8
2010,1,1,10,0,16,16,0,0.8,9
2010,1,1,10,30,12,12,0,1.0,9
2010,1,1,11,0,35,35,0,1.2000000000000002,9
2010,1,1,11,30,97,97,0,1.2000000000000002,9
2010,1,1,12,0,172,167,10,1.3,10
2010,1,1,12,30,263,211,111,1.1,10
2010,1,1,13,0,205,187,40,0.9,10
2010,1,1,13,30,308,177,302,0.6000000000000001,10
2010,1,1,14,0,14,14,0,0.30000000000000004,11
2010,1,1,14,30,16,16,0,0.2,11
2010,1,1,15,0,66,66,0,0.1,11
2010,1,1,15,30,52,52,0,0.0,10
2010,1,1,16,0,38,38,0,0.0,10
2010,1,1,16,30,14,14,0,0.0,9
2010,1,1,17,0,0,0,0,0.1,9
2010,1,1,17,30,0,0,0,0.2,9
2010,1,1,18,0,0,0,0,0.30000000000000004,9
2010,1,1,18,30,0,0,0,0.30000000000000004,8
2010,1,1,19,0,0,0,0,0.4,8
2010,1,1,19,30,0,0,0,0.30000000000000004,8
2010,1,1,20,0,0,0,0,0.2,8
2010,1,1,20,30,0,0,0,0.2,7
2010,1,1,21,0,0,0,0,0.2,7
2010,1,1,21,30,0,0,0,0.1,6
