Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,135867,-,-,-,38.93,-122.3,-8,644,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature
2007,1,1,0,0,0,0,0,2.4000000000000004,3
2007,1,1,0,30,0,0,0,2.8000000000000003,2
2007,1,1,1,0,0,0,0,3.3000000000000003,2
2007,1,1,1,30,0,0,0,3.6,2
2007,1,1,2,0,0,0,0,3.9000000000000004,2
2007,1,1,2,30,0,0,0,4.0,1
2007,1,1,3,0,0,0,0,4.1000000000000005,1
2007,1,1,3,30,0,0,0,4.1000000000000005,1
2007,1,1,4,0,0,0,0,4.1000000000000005,1
2007,1,1,4,30,0,0,0,4.1000000000000005,1
2007,1,1,5,0,0,0,0,4.1000000000000005,1
2007,1,1,5,30,0,0,0,4.1000000000000005,1
2007,1,1,6,0,0,0,0,4.1000000000000005,1
2007,1,1,6,30,0,0,0,4.3,1
2007,1,1,7,0,0,0,0,4.6000000000000005,2
2007,1,1,7,30,0,0,0,5.0,3
2007,1,1,8,0,54,23,397,5.4,5
2007,1,1,8,30,130,37,585,5.800000000000001,6
2007,1,1,9,0,140,87,228,6.2,8
2007,1,1,9,30,219,98,408,6.6000000000000005,9
2007,1,1,10,0,305,87,615,7.0,10
2007,1,1,10,30,402,60,855,7.0,11
2007,1,1,11,0,445,61,881,7.1000000000000005,12
2007,1,1,11,30,473,63,895,7.2,12
2007,1,1,12,0,487,63,903,7.4,13
2007,1,1,12,30,377,173,436,7.4,13
2007,1,1,13,0,343,182,351,7.4,14
2007,1,1,13,30,439,60,880,6.9,14
2007,1,1,14,0,396,57,859,6.5,14
2007,1,1,14,30,339,54,823,5.4,13
