Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,128364,-,-,-,38.29,-122.14,-8,195,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2015,1,1,0,0,0,0,0,0,0,0,0,-1,164.51,0,0.12695999443531036,7.2,0.482,212.60000000000002,82.93,1,990.0
2015,1,1,0,30,0,0,0,0,0,0,0,-1,164.24,0,0.12695999443531036,6.9,0.47900000000000004,212.60000000000002,82.92,1,990.0
2015,1,1,1,0,0,0,0,0,0,0,0,-1,161.59,0,0.12695999443531036,6.6000000000000005,0.47700000000000004,210.20000000000002,80.5,1,990.0
2015,1,1,1,30,0,0,0,0,0,0,0,-1,157.39000000000001,0,0.12695999443531036,6.300000000000001,0.482,210.20000000000002,86.52,0,990.0
2015,1,1,2,0,0,0,0,0,0,0,1,-2,152.35,0,0.12695999443531036,6.1000000000000005,0.488,207.4,84.12,0,990.0
2015,1,1,2,30,0,0,0,0,0,0,0,-2,146.88,0,0.12695999443531036,5.9,0.497,207.4,84.12,0,990.0
2015,1,1,3,0,0,0,0,0,0,0,0,-2,141.17000000000002,0,0.12695999443531036,5.7,0.506,206.0,81.76,0,990.0
2015,1,1,3,30,0,0,0,0,0,0,0,-2,135.34,0,0.12695999443531036,5.6000000000000005,0.516,206.0,81.76,0,990.0
2015,1,1,4,0,0,0,0,0,0,0,0,-3,129.46,0,0.12695999443531036,5.6000000000000005,0.526,209.10000000000002,80.08,0,990.0
2015,1,1,4,30,0,0,0,0,0,0,0,-3,123.58,0,0.12695999443531036,5.4,0.533,209.10000000000002,80.09,0,990.0
