Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,135867,-,-,-,38.93,-122.3,-8,644,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature
2013,1,1,0,0,0,0,0,1.2000000000000002,0
2013,1,1,0,30,0,0,0,1.2000000000000002,0
2013,1,1,1,0,0,0,0,1.3,0
2013,1,1,1,30,0,0,0,1.3,0
2013,1,1,2,0,0,0,0,1.4000000000000001,0
2013,1,1,2,30,0,0,0,1.5,0
2013,1,1,3,0,0,0,0,1.7000000000000002,-1
2013,1,1,3,30,0,0,0,1.8,-1
2013,1,1,4,0,0,0,0,1.9000000000000001,-1
2013,1,1,4,30,0,0,0,1.9000000000000001,-1
2013,1,1,5,0,0,0,0,1.9000000000000001,-1
2013,1,1,5,30,0,0,0,1.9000000000000001,-1
2013,1,1,6,0,0,0,0,2.0,-2
2013,1,1,6,30,0,0,0,2.1,-2
2013,1,1,7,0,0,0,0,2.3000000000000003,-2
2013,1,1,7,30,0,0,0,2.3000000000000003,-1
2013,1,1,8,0,54,25,377,2.4000000000000004,0
2013,1,1,8,30,131,39,580,2.4000000000000004,1
2013,1,1,9,0,213,48,710,2.4000000000000004,2
2013,1,1,9,30,290,55,788,2.5,3
2013,1,1,10,0,360,57,853,2.7,4
2013,1,1,10,30,417,61,888,2.8000000000000003,4
2013,1,1,11,0,461,62,916,3.0,5
2013,1,1,11,30,491,64,930,3.1,5
2013,1,1,12,0,506,64,938,3.3000000000000003,6
2013,1,1,12,30,505,64,939,3.4000000000000004,6
2013,1,1,13,0,489,64,931,3.6,7
2013,1,1,13,30,458,63,917,3.5,7
2013,1,1,14,0,414,60,896,3.4000000000000004,7
2013,1,1,14,30,356,56,862,3.0,6
2013,1,1,15,0,287,51,812,2.6,6
2013,1,1,15,30,209,45,737,1.9000000000000001,4
2013,1,1,16,0,127,36,611,1.3,3
2013,1,1,16,30,48,22,397,1.2000000000000002,2
2013,1,1,17,0,0,0,0,1.2000000000000002,1
2013,1,1,17,30,0,0,0,1.1,1
2013,1,1,18,0,0,0,0,1.1,1
2013,1,1,18,30,0,0,0,1.1,0
2013,1,1,19,0,0,0,0,1.1,0
2013,1,1,19,30,0,0,0,1.1,0
2013,1,1,20,0,0,0,0,1.1,0
2013,1,1,20,30,0,0,0,1.1,0
2013,1,1,21,0,0,0,0,1.1,0
2013,1,1,21,30,0,0,0,1.1,0
2013,1,1,22,0,0,0,0,1.2000000000000002,0
2013,1,1,22,30,0,0,0,1.2000000000000002,0
2013,1,1,23,0,0,0,0,1.2000000000000002,-1
2013,1,1,23,30,0,0,0,1.1,-1
2013,1,2,0,0,0,0,0,1.1,-1
2013,1,2,0,30,0,0,0,1.1,-1
2013,1,2,1,0,0,0,0,1.1,-2
2013,1,2,1,30,0,0,0,1.1,-2
2013,1,2,2,0,0,0,0,1.2000000000000002,-2
2013,1,2,2,30,0,0,0,1.2000000000000002,-2
2013,1,2,3,0,0,0,0,1.4000000000000001,-2
2013,1,2,3,30,0,0,0,1.4000000000000001,-2
2013,1,2,4,0,0,0,0,1.5,-2
2013,1,2,4,30,0,0,0,1.6,-2
2013,1,2,5,0,0,0,0,1.8,-2
2013,1,2,5,30,0,0,0,2.0,-2
2013,1,2,6,0,0,0,0,2.2,-3
2013,1,2,6,30,0,0,0,2.5,-2
2013,1,2,7,0,0,0,0,2.8000000000000003,-2
2013,1,2,7,30,0,0,0,2.8000000000000003,-1
2013,1,2,8,0,57,25,420,2.8000000000000003,0
2013,1,2,8,30,137,39,622,2.7,1
2013,1,2,9,0,220,48,742,2.7,2
2013,1,2,9,30,297,54,815,2.8000000000000003,3
2013,1,2,10,0,367,57,874,3.0,4
2013,1,2,10,30,424,60,907,3.1,5
2013,1,2,11,0,468,62,930,3.2,6
2013,1,2,11,30,497,63,943,3.2,6
2013,1,2,12,0,512,63,950,3.2,7
2013,1,2,12,30,511,63,949,3.1,7
2013,1,2,13,0,495,62,942,3.0,8
2013,1,2,13,30,464,61,928,2.9000000000000004,8
2013,1,2,14,0,418,59,906,2.8000000000000003,8
2013,1,2,14,30,360,55,872,2.3000000000000003,7
2013,1,2,15,0,291,51,822,1.9000000000000001,7
2013,1,2,15,30,213,45,748,1.5,5
2013,1,2,16,0,130,36,625,1.2000000000000002,4
2013,1,2,16,30,51,22,417,1.2000000000000002,3
2013,1,2,17,0,0,0,0,1.3,2
2013,1,2,17,30,0,0,0,1.3,1
2013,1,2,18,0,0,0,0,1.3,1
2013,1,2,18,30,0,0,0,1.3,0
2013,1,2,19,0,0,0,0,1.4000000000000001,0
2013,1,2,19,30,0,0,0,1.4000000000000001,0
2013,1,2,20,0,0,0,0,1.4000000000000001,0
2013,1,2,20,30,0,0,0,1.4000000000000001,0
2013,1,2,21,0,0,0,0,1.4000000000000001,0
2013,1,2,21,30,0,0,0,1.4000000000000001,0
2013,1,2,22,0,0,0,0,1.4000000000000001,-1
2013,1,2,22,30,0,0,0,1.4000000000000001,-1
2013,1,2,23,0,0,0,0,1.4000000000000001,-1
2013,1,2,23,30,0,0,0,1.4000000000000001,-1
2013,1,3,0,0,0,0,0,1.5,-1
2013,1,3,0,30,0,0,0,1.5,-1
2013,1,3,1,0,0,0,0,1.6,-1
2013,1,3,1,30,0,0,0,1.6,-1
2013,1,3,2,0,0,0,0,1.7000000000000002,-2
2013,1,3,2,30,0,0,0,1.9000000000000001,-2
2013,1,3,3,0,0,0,0,2.2,-2
2013,1,3,3,30,0,0,0,2.2,-2
2013,1,3,4,0,0,0,0,2.2,-2
2013,1,3,4,30,0,0,0,1.8,-2
2013,1,3,5,0,0,0,0,1.5,-2
2013,1,3,5,30,0,0,0,1.4000000000000001,-2
2013,1,3,6,0,0,0,0,1.4000000000000001,-2
2013,1,3,6,30,0,0,0,1.7000000000000002,-2
2013,1,3,7,0,0,0,0,2.0,-2
2013,1,3,7,30,0,0,0,2.2,-1
2013,1,3,8,0,44,26,232,2.4000000000000004,0
2013,1,3,8,30,107,48,372,2.2,1
2013,1,3,9,0,168,71,418,2.1,2
2013,1,3,9,30,235,86,501,2.0,3
2013,1,3,10,0,273,120,429,2.0,5
2013,1,3,10,30,409,66,853,1.8,5
2013,1,3,11,0,452,69,875,1.6,6
2013,1,3,11,30,318,200,255,1.5,7
2013,1,3,12,0,328,209,251,1.4000000000000001,8
2013,1,3,12,30,496,71,897,1.4000000000000001,8
2013,1,3,13,0,481,69,895,1.5,9
2013,1,3,13,30,450,67,879,1.5,9
2013,1,3,14,0,406,63,861,1.5,9
2013,1,3,14,30,349,59,824,1.2000000000000002,8
2013,1,3,15,0,282,52,779,0.9,8
2013,1,3,15,30,206,46,702,0.9,6
2013,1,3,16,0,126,37,579,0.9,5
2013,1,3,16,30,50,23,376,0.9,4
2013,1,3,17,0,0,0,0,1.0,3
2013,1,3,17,30,0,0,0,1.0,2
2013,1,3,18,0,0,0,0,1.1,2
2013,1,3,18,30,0,0,0,1.1,2
2013,1,3,19,0,0,0,0,1.1,2
2013,1,3,19,30,0,0,0,1.1,1
2013,1,3,20,0,0,0,0,1.1,1
2013,1,3,20,30,0,0,0,1.1,1
2013,1,3,21,0,0,0,0,1.1,1
2013,1,3,21,30,0,0,0,1.0,0
2013,1,3,22,0,0,0,0,1.0,0
2013,1,3,22,30,0,0,0,1.0,0
2013,1,3,23,0,0,0,0,1.0,0
2013,1,3,23,30,0,0,0,1.0,0
2013,1,4,0,0,0,0,0,1.0,0
2013,1,4,0,30,0,0,0,1.0,0
2013,1,4,1,0,0,0,0,1.1,0
2013,1,4,1,30,0,0,0,1.1,0
2013,1,4,2,0,0,0,0,1.2000000000000002,0
2013,1,4,2,30,0,0,0,1.2000000000000002,0
2013,1,4,3,0,0,0,0,1.2000000000000002,0
2013,1,4,3,30,0,0,0,1.2000000000000002,0
2013,1,4,4,0,0,0,0,1.2000000000000002,0
2013,1,4,4,30,0,0,0,1.2000000000000002,0
2013,1,4,5,0,0,0,0,1.2000000000000002,0
2013,1,4,5,30,0,0,0,1.2000000000000002,0
2013,1,4,6,0,0,0,0,1.2000000000000002,0
2013,1,4,6,30,0,0,0,1.1,0
2013,1,4,7,0,0,0,0,1.1,0
2013,1,4,7,30,0,0,0,1.5,1
2013,1,4,8,0,54,24,387,1.9000000000000001,2
2013,1,4,8,30,129,37,578,1.8,3
2013,1,4,9,0,208,46,695,1.7000000000000002,4
2013,1,4,9,30,283,53,768,1.5,5
2013,1,4,10,0,350,55,828,1.4000000000000001,6
2013,1,4,10,30,406,58,862,1.1,7
2013,1,4,11,0,449,60,885,0.9,8
2013,1,4,11,30,478,62,899,0.8,8
2013,1,4,12,0,492,63,903,0.7000000000000001,9
2013,1,4,12,30,493,64,904,0.8,9
2013,1,4,13,0,476,66,888,1.0,9
2013,1,4,13,30,447,64,875,1.1,9
2013,1,4,14,0,403,63,848,1.2000000000000002,9
2013,1,4,14,30,348,59,813,1.0,9
2013,1,4,15,0,281,54,763,0.8,9
2013,1,4,15,30,206,47,689,0.8,7
2013,1,4,16,0,126,39,559,0.9,6
2013,1,4,16,30,51,24,360,0.9,5
2013,1,4,17,0,0,0,0,1.0,4
2013,1,4,17,30,0,0,0,1.0,3
2013,1,4,18,0,0,0,0,1.0,3
2013,1,4,18,30,0,0,0,0.9,2
2013,1,4,19,0,0,0,0,0.9,2
2013,1,4,19,30,0,0,0,0.9,2
2013,1,4,20,0,0,0,0,0.9,2
2013,1,4,20,30,0,0,0,0.9,1
2013,1,4,21,0,0,0,0,0.9,1
2013,1,4,21,30,0,0,0,0.9,1
2013,1,4,22,0,0,0,0,0.9,1
2013,1,4,22,30,0,0,0,0.9,1
2013,1,4,23,0,0,0,0,0.9,1
2013,1,4,23,30,0,0,0,0.9,1
2013,1,5,0,0,0,0,0,1.0,1
2013,1,5,0,30,0,0,0,1.0,1
2013,1,5,1,0,0,0,0,1.1,1
2013,1,5,1,30,0,0,0,1.1,1
2013,1,5,2,0,0,0,0,1.1,1
2013,1,5,2,30,0,0,0,1.1,1
