Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,128364,-,-,-,38.29,-122.14,-8,195,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
1999,1,1,0,0,0,0,0,0,0,0,1,3,164.52,0,0.12836000323295593,4.9,0.765,168.4,88.10000000000001,5,990.0
1999,1,1,0,30,0,0,0,0,0,0,4,3,164.25,0,0.12836000323295593,4.800000000000001,0.749,168.4,88.10000000000001,5,990.0
1999,1,1,1,0,0,0,0,0,0,0,7,2,161.6,0,0.12836000323295593,4.800000000000001,0.733,171.9,86.45,5,990.0
1999,1,1,1,30,0,0,0,0,0,0,4,2,157.39000000000001,0,0.12836000323295593,4.7,0.729,171.9,92.72,4,990.0
1999,1,1,2,0,0,0,0,0,0,0,0,2,152.36,0,0.12836000323295593,4.7,0.726,174.3,91.02,4,990.0
1999,1,1,2,30,0,0,0,0,0,0,0,2,146.88,0,0.12836000323295593,4.6000000000000005,0.73,174.3,91.03,4,990.0
1999,1,1,3,0,0,0,0,0,0,0,0,2,141.17000000000002,0,0.12836000323295593,4.5,0.734,176.4,89.07000000000001,4,990.0
1999,1,1,3,30,0,0,0,0,0,0,1,2,135.34,0,0.12836000323295593,4.4,0.74,176.4,95.57000000000001,3,990.0
1999,1,1,4,0,0,0,0,0,0,0,1,1,129.46,0,0.12836000323295593,4.3,0.746,179.20000000000002,92.78,3,990.0
1999,1,1,4,30,0,0,0,0,0,0,3,1,123.58,0,0.12836000323295593,4.1000000000000005,0.749,179.20000000000002,99.63,2,990.0
1999,1,1,5,0,0,0,0,0,0,0,1,1,117.74000000000001,0,0.12836000323295593,4.0,0.753,182.70000000000002,97.03,2,990.0
1999,1,1,5,30,0,0,0,0,0,0,1,1,111.95,0,0.12836000323295593,3.8000000000000003,0.755,182.70000000000002,97.05,2,990.0
1999,1,1,6,0,0,0,0,0,0,0,1,1,106.26,0,0.12836000323295593,3.7,0.758,183.5,94.91,2,990.0
1999,1,1,6,30,0,0,0,0,0,0,1,1,100.69,0,0.12836000323295593,4.0,0.752,183.5,94.92,2,990.0
1999,1,1,7,0,0,0,0,0,0,0,1,1,95.28,0,0.12836000323295593,4.4,0.747,186.8,93.34,2,1000.0
1999,1,1,7,30,0,0,0,0,0,0,1,1,90.05,0,0.12836000323295593,4.800000000000001,0.735,186.8,86.95,3,1000.0
1999,1,1,8,0,24,483,65,24,483,65,1,1,85.08,0,0.12836000323295593,5.300000000000001,0.724,191.5,79.5,5,1000.0
1999,1,1,8,30,36,657,145,36,657,145,0,1,80.38,0,0.12836000323295593,5.800000000000001,0.714,191.5,74.19,6,1000.0
1999,1,1,9,0,43,760,227,43,760,227,0,1,76.04,0,0.12836000323295593,6.300000000000001,0.705,196.8,66.77,7,1000.0
1999,1,1,9,30,110,332,212,49,828,303,3,1,72.11,0,0.12836000323295593,6.300000000000001,0.6920000000000001,196.8,62.38,8,1000.0
1999,1,1,10,0,138,324,256,52,875,371,3,1,68.66,0,0.12836000323295593,6.300000000000001,0.679,198.70000000000002,57.97,9,1000.0
1999,1,1,10,30,55,907,427,55,907,427,0,1,65.79,0,0.12836000323295593,6.1000000000000005,0.655,198.70000000000002,54.19,10,1000.0
1999,1,1,11,0,57,930,471,57,930,471,0,1,63.57,0,0.12836000323295593,6.0,0.631,198.10000000000002,50.33,11,990.0
1999,1,1,11,30,58,944,500,58,944,500,0,1,62.07,0,0.12836000323295593,5.7,0.606,198.10000000000002,47.09,12,990.0
1999,1,1,12,0,58,952,515,58,952,515,0,0,61.34,0,0.12836000323295593,5.5,0.582,197.20000000000002,42.33,13,990.0
1999,1,1,12,30,58,952,514,58,952,514,0,0,61.410000000000004,0,0.12836000323295593,5.2,0.5740000000000001,197.20000000000002,42.32,13,990.0
1999,1,1,13,0,57,946,497,57,946,497,0,0,62.29,0,0.12836000323295593,5.0,0.5660000000000001,196.5,39.88,14,990.0
1999,1,1,13,30,56,933,466,56,933,466,0,0,63.93,0,0.12836000323295593,4.7,0.5660000000000001,196.5,39.88,14,990.0
1999,1,1,14,0,54,912,420,54,912,420,0,0,66.28,0,0.12836000323295593,4.4,0.5660000000000001,195.8,40.61,14,990.0
1999,1,1,14,30,51,879,362,51,879,362,0,0,69.26,0,0.12836000323295593,3.4000000000000004,0.5630000000000001,195.8,43.33,13,990.0
1999,1,1,15,0,46,833,293,46,833,293,0,3,72.8,0,0.12836000323295593,2.4000000000000004,0.561,197.8,50.93,13,990.0
1999,1,1,15,30,41,763,215,41,763,215,0,3,76.82000000000001,0,0.12836000323295593,2.1,0.558,197.8,58.09,11,990.0
1999,1,1,16,0,33,653,132,33,653,132,0,3,81.23,0,0.12836000323295593,1.8,0.556,194.4,69.93,9,990.0
1999,1,1,16,30,20,461,53,20,461,53,0,3,85.98,0,0.12836000323295593,1.8,0.554,194.4,74.83,8,990.0
1999,1,1,17,0,0,0,0,0,0,0,0,2,91.01,0,0.12836000323295593,1.9000000000000001,0.553,192.8,73.53,7,990.0
1999,1,1,17,30,0,0,0,0,0,0,0,2,96.27,0,0.12836000323295593,2.0,0.553,192.8,78.76,6,990.0
1999,1,1,18,0,0,0,0,0,0,0,0,2,101.72,0,0.12836000323295593,2.2,0.553,193.3,79.77,6,990.0
1999,1,1,18,30,0,0,0,0,0,0,0,2,107.31,0,0.12836000323295593,2.4000000000000004,0.558,193.3,85.49,5,990.0
1999,1,1,19,0,0,0,0,0,0,0,1,2,113.02,0,0.12836000323295593,2.6,0.5640000000000001,193.60000000000002,86.8,5,990.0
1999,1,1,19,30,0,0,0,0,0,0,1,2,118.82000000000001,0,0.12836000323295593,2.6,0.5760000000000001,193.60000000000002,93.07000000000001,4,990.0
1999,1,1,20,0,0,0,0,0,0,0,0,3,124.67,0,0.12836000323295593,2.7,0.589,195.8,94.87,4,990.0
1999,1,1,20,30,0,0,0,0,0,0,1,3,130.55,0,0.12836000323295593,2.8000000000000003,0.605,195.8,94.88,4,990.0
1999,1,1,21,0,0,0,0,0,0,0,1,3,136.42000000000002,0,0.12836000323295593,2.9000000000000004,0.622,197.5,96.29,4,990.0
1999,1,1,21,30,0,0,0,0,0,0,1,2,142.23,0,0.12836000323295593,2.9000000000000004,0.634,197.5,100.0,3,990.0
1999,1,1,22,0,0,0,0,0,0,0,0,2,147.9,0,0.12836000323295593,3.0,0.646,199.3,100.0,3,990.0
1999,1,1,22,30,0,0,0,0,0,0,0,2,153.31,0,0.12836000323295593,3.0,0.651,199.3,100.0,3,990.0
1999,1,1,23,0,0,0,0,0,0,0,1,2,158.22,0,0.12836000323295593,3.0,0.656,199.5,100.0,3,990.0
1999,1,1,23,30,0,0,0,0,0,0,1,2,162.18,0,0.12836000323295593,3.0,0.653,199.5,100.0,3,990.0
1999,1,2,0,0,0,0,0,0,0,0,1,2,164.42000000000002,0,0.12836000323295593,3.1,0.65,199.10000000000002,99.67,3,990.0
1999,1,2,0,30,0,0,0,0,0,0,0,2,164.19,0,0.12836000323295593,3.1,0.642,199.10000000000002,99.66,3,990.0
1999,1,2,1,0,0,0,0,0,0,0,1,2,161.58,0,0.12836000323295593,3.1,0.634,200.20000000000002,95.15,3,990.0
1999,1,2,1,30,0,0,0,0,0,0,1,2,157.41,0,0.12836000323295593,3.1,0.62,200.20000000000002,100.0,2,990.0
1999,1,2,2,0,0,0,0,0,0,0,0,1,152.38,0,0.12836000323295593,3.1,0.607,200.9,98.26,2,990.0
1999,1,2,2,30,0,0,0,0,0,0,0,1,146.92000000000002,0,0.12836000323295593,3.0,0.59,200.9,98.25,2,990.0
1999,1,2,3,0,0,0,0,0,0,0,0,1,141.21,0,0.12836000323295593,3.0,0.5730000000000001,199.60000000000002,94.75,2,990.0
1999,1,2,3,30,0,0,0,0,0,0,1,1,135.39000000000001,0,0.12836000323295593,3.0,0.559,199.60000000000002,94.74,2,990.0
1999,1,2,4,0,0,0,0,0,0,0,4,0,129.51,0,0.12836000323295593,3.0,0.546,198.3,90.38,2,990.0
1999,1,2,4,30,0,0,0,0,0,0,3,0,123.63000000000001,0,0.12836000323295593,2.9000000000000004,0.541,198.3,97.08,1,990.0
1999,1,2,5,0,0,0,0,0,0,0,1,0,117.78,0,0.12836000323295593,2.9000000000000004,0.537,197.4,93.31,1,990.0
1999,1,2,5,30,0,0,0,0,0,0,0,0,111.99000000000001,0,0.12836000323295593,2.9000000000000004,0.541,197.4,100.0,0,990.0
1999,1,2,6,0,0,0,0,0,0,0,1,0,106.3,0,0.12836000323295593,2.9000000000000004,0.545,196.60000000000002,97.68,0,990.0
1999,1,2,6,30,0,0,0,0,0,0,0,0,100.72,0,0.12836000323295593,3.3000000000000003,0.558,196.60000000000002,97.68,0,990.0
1999,1,2,7,0,0,0,0,0,0,0,1,0,95.31,0,0.12836000323295593,3.8000000000000003,0.5710000000000001,196.0,88.67,1,990.0
1999,1,2,7,30,0,0,0,0,0,0,1,0,90.08,0,0.12836000323295593,4.1000000000000005,0.591,196.0,88.67,1,990.0
1999,1,2,8,0,24,492,66,24,492,66,0,0,85.09,0,0.12836000323295593,4.5,0.611,193.5,83.3,2,990.0
1999,1,2,8,30,36,664,147,36,664,147,0,0,80.39,0,0.12836000323295593,4.7,0.632,193.5,77.59,3,990.0
1999,1,2,9,0,43,769,228,43,769,228,0,0,76.03,0,0.12836000323295593,4.9,0.653,194.5,69.13,5,990.0
1999,1,2,9,30,48,833,304,48,833,304,0,0,72.09,0,0.12836000323295593,5.2,0.679,194.5,60.21,7,990.0
1999,1,2,10,0,51,877,371,51,877,371,0,0,68.64,0,0.12836000323295593,5.5,0.707,192.0,52.230000000000004,9,990.0
1999,1,2,10,30,54,906,426,54,906,426,0,0,65.75,0,0.12836000323295593,5.5,0.736,192.0,48.82,10,990.0
1999,1,2,11,0,55,925,468,55,925,468,0,0,63.51,0,0.12836000323295593,5.5,0.766,188.10000000000002,43.61,12,990.0
1999,1,2,11,30,56,936,496,56,936,496,0,0,62.0,0,0.12836000323295593,5.4,0.792,188.10000000000002,40.83,13,990.0
1999,1,2,12,0,57,941,509,57,941,509,0,0,61.26,0,0.12836000323295593,5.4,0.8200000000000001,184.20000000000002,40.1,14,990.0
1999,1,2,12,30,56,939,507,56,939,507,0,0,61.32,0,0.12836000323295593,5.300000000000001,0.85,184.20000000000002,40.08,14,990.0
1999,1,2,13,0,56,931,490,56,931,490,0,0,62.18,0,0.12836000323295593,5.300000000000001,0.881,180.9,38.14,15,990.0
1999,1,2,13,30,54,916,459,54,916,459,0,0,63.81,0,0.12836000323295593,5.1000000000000005,0.912,180.9,38.13,15,990.0
1999,1,2,14,0,53,892,413,53,892,413,1,2,66.16,0,0.12836000323295593,4.9,0.9440000000000001,180.0,39.25,16,990.0
1999,1,2,14,30,125,390,264,50,859,356,3,2,69.14,0,0.12836000323295593,3.8000000000000003,0.966,180.0,41.83,15,990.0
1999,1,2,15,0,112,277,195,46,810,287,3,5,72.67,0,0.12836000323295593,2.8000000000000003,0.988,181.60000000000002,54.29,15,990.0
1999,1,2,15,30,85,229,138,41,739,211,4,5,76.68,0,0.12836000323295593,2.3000000000000003,0.989,181.60000000000002,61.78,13,990.0
1999,1,2,16,0,57,76,69,33,628,130,4,5,81.10000000000001,0,0.12836000323295593,1.9000000000000001,0.991,184.9,70.73,11,990.0
1999,1,2,16,30,25,33,28,21,440,53,4,5,85.84,4,0.12836000323295593,2.0,0.977,184.9,75.60000000000001,10,990.0
1999,1,2,17,0,0,0,0,0,0,0,4,5,90.87,0,0.12836000323295593,2.3000000000000003,0.963,188.4,79.4,9,990.0
1999,1,2,17,30,0,0,0,0,0,0,3,5,96.13,0,0.12836000323295593,2.5,0.9430000000000001,188.4,79.42,9,990.0
1999,1,2,18,0,0,0,0,0,0,0,3,6,101.58,0,0.12836000323295593,2.7,0.923,191.70000000000002,82.61,9,990.0
1999,1,2,18,30,0,0,0,0,0,0,1,6,107.17,0,0.12836000323295593,2.9000000000000004,0.894,191.70000000000002,88.39,8,990.0
