Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,135867,-,-,-,38.93,-122.3,-8,644,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature
1998,1,1,0,0,0,0,0,1.1,7
1998,1,1,0,30,0,0,0,1.1,7
1998,1,1,1,0,0,0,0,1.1,7
1998,1,1,1,30,0,0,0,1.0,7
1998,1,1,2,0,0,0,0,0.9,7
1998,1,1,2,30,0,0,0,0.8,7
1998,1,1,3,0,0,0,0,0.7000000000000001,7
1998,1,1,3,30,0,0,0,0.6000000000000001,7
1998,1,1,4,0,0,0,0,0.6000000000000001,7
1998,1,1,4,30,0,0,0,0.6000000000000001,7
1998,1,1,5,0,0,0,0,0.7000000000000001,7
1998,1,1,5,30,0,0,0,0.7000000000000001,7
1998,1,1,6,0,0,0,0,0.8,7
1998,1,1,6,30,0,0,0,0.8,7
1998,1,1,7,0,0,0,0,0.8,7
1998,1,1,7,30,0,0,0,0.9,7
1998,1,1,8,0,14,14,0,1.1,8
1998,1,1,8,30,36,36,0,1.5,8
1998,1,1,9,0,104,90,59,1.9000000000000001,9
1998,1,1,9,30,50,50,0,2.5,9
1998,1,1,10,0,96,96,0,3.1,10
1998,1,1,10,30,61,61,0,3.5,10
1998,1,1,11,0,151,149,4,3.9000000000000004,10
1998,1,1,11,30,215,192,49,3.9000000000000004,10
1998,1,1,12,0,203,188,31,4.0,10
1998,1,1,12,30,105,105,0,3.9000000000000004,10
1998,1,1,13,0,85,85,0,3.9000000000000004,11
1998,1,1,13,30,207,182,57,3.3000000000000003,11
1998,1,1,14,0,235,172,161,2.7,11
1998,1,1,14,30,79,79,0,2.1,11
1998,1,1,15,0,18,18,0,1.6,11
1998,1,1,15,30,3,3,0,1.7000000000000002,10
1998,1,1,16,0,2,2,0,1.8,10
1998,1,1,16,30,0,0,0,1.8,10
1998,1,1,17,0,0,0,0,1.9000000000000001,10
1998,1,1,17,30,0,0,0,1.9000000000000001,10
1998,1,1,18,0,0,0,0,2.0,10
1998,1,1,18,30,0,0,0,2.0,9
1998,1,1,19,0,0,0,0,2.0,9
1998,1,1,19,30,0,0,0,2.0,9
1998,1,1,20,0,0,0,0,2.1,9
1998,1,1,20,30,0,0,0,2.0,9
1998,1,1,21,0,0,0,0,2.0,9
1998,1,1,21,30,0,0,0,1.9000000000000001,9
1998,1,1,22,0,0,0,0,1.9000000000000001,9
1998,1,1,22,30,0,0,0,1.9000000000000001,9
1998,1,1,23,0,0,0,0,2.0,9
1998,1,1,23,30,0,0,0,2.0,9
1998,1,2,0,0,0,0,0,2.0,9
1998,1,2,0,30,0,0,0,2.0,9
1998,1,2,1,0,0,0,0,2.1,9
1998,1,2,1,30,0,0,0,2.1,9
1998,1,2,2,0,0,0,0,2.1,9
1998,1,2,2,30,0,0,0,2.1,9
1998,1,2,3,0,0,0,0,2.2,9
1998,1,2,3,30,0,0,0,2.2,8
1998,1,2,4,0,0,0,0,2.3000000000000003,8
1998,1,2,4,30,0,0,0,2.3000000000000003,8
1998,1,2,5,0,0,0,0,2.3000000000000003,8
1998,1,2,5,30,0,0,0,2.3000000000000003,8
1998,1,2,6,0,0,0,0,2.4000000000000004,8
1998,1,2,6,30,0,0,0,2.5,8
1998,1,2,7,0,0,0,0,2.6,8
1998,1,2,7,30,0,0,0,3.0,8
1998,1,2,8,0,50,26,313,3.5,9
1998,1,2,8,30,5,5,0,3.8000000000000003,9
1998,1,2,9,0,15,15,0,4.1000000000000005,10
1998,1,2,9,30,26,26,0,4.3,10
1998,1,2,10,0,12,12,0,4.5,10
1998,1,2,10,30,39,39,0,4.800000000000001,10
1998,1,2,11,0,60,60,0,5.1000000000000005,11
1998,1,2,11,30,18,18,0,5.300000000000001,11
1998,1,2,12,0,18,18,0,5.5,11
1998,1,2,12,30,19,19,0,5.7,11
1998,1,2,13,0,18,18,0,5.9,11
1998,1,2,13,30,81,81,0,5.9,11
1998,1,2,14,0,67,67,0,6.0,11
1998,1,2,14,30,16,16,0,5.2,11
1998,1,2,15,0,9,9,0,4.4,11
1998,1,2,15,30,9,9,0,3.4000000000000004,10
1998,1,2,16,0,55,53,11,2.4000000000000004,10
1998,1,2,16,30,44,24,288,2.3000000000000003,9
1998,1,2,17,0,0,0,0,2.2,9
1998,1,2,17,30,0,0,0,2.3000000000000003,9
1998,1,2,18,0,0,0,0,2.4000000000000004,9
1998,1,2,18,30,0,0,0,2.4000000000000004,9
1998,1,2,19,0,0,0,0,2.4000000000000004,9
1998,1,2,19,30,0,0,0,2.2,8
1998,1,2,20,0,0,0,0,2.1,8
1998,1,2,20,30,0,0,0,2.0,7
1998,1,2,21,0,0,0,0,1.9000000000000001,7
1998,1,2,21,30,0,0,0,1.7000000000000002,6
1998,1,2,22,0,0,0,0,1.6,6
1998,1,2,22,30,0,0,0,1.5,6
1998,1,2,23,0,0,0,0,1.4000000000000001,6
1998,1,2,23,30,0,0,0,1.4000000000000001,6
1998,1,3,0,0,0,0,0,1.4000000000000001,6
1998,1,3,0,30,0,0,0,1.3,6
1998,1,3,1,0,0,0,0,1.3,6
1998,1,3,1,30,0,0,0,1.3,6
1998,1,3,2,0,0,0,0,1.4000000000000001,6
1998,1,3,2,30,0,0,0,1.4000000000000001,6
1998,1,3,3,0,0,0,0,1.4000000000000001,6
1998,1,3,3,30,0,0,0,1.5,6
1998,1,3,4,0,0,0,0,1.6,6
1998,1,3,4,30,0,0,0,1.7000000000000002,6
1998,1,3,5,0,0,0,0,1.8,6
1998,1,3,5,30,0,0,0,1.9000000000000001,6
1998,1,3,6,0,0,0,0,2.1,6
1998,1,3,6,30,0,0,0,2.4000000000000004,6
1998,1,3,7,0,0,0,0,2.8000000000000003,6
1998,1,3,7,30,0,0,0,3.3000000000000003,6
1998,1,3,8,0,53,24,382,3.9000000000000004,7
1998,1,3,8,30,46,46,0,4.1000000000000005,7
1998,1,3,9,0,207,48,681,4.4,8
1998,1,3,9,30,281,55,756,4.6000000000000005,9
1998,1,3,10,0,157,142,41,4.9,10
1998,1,3,10,30,55,55,0,5.1000000000000005,10
1998,1,3,11,0,70,70,0,5.300000000000001,10
1998,1,3,11,30,228,198,63,5.300000000000001,10
1998,1,3,12,0,23,23,0,5.300000000000001,11
