Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,128364,-,-,-,38.29,-122.14,-8,195,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2006,1,1,0,0,0,0,0,0,0,0,0,7,164.49,0,0.12700000405311584,1.5,1.258,125.4,100.0,7,980.0
2006,1,1,0,30,0,0,0,0,0,0,0,7,164.23,0,0.12700000405311584,1.4000000000000001,1.22,125.4,100.0,7,980.0
2006,1,1,1,0,0,0,0,0,0,0,3,7,161.59,0,0.12700000405311584,1.4000000000000001,1.182,124.4,100.0,7,980.0
2006,1,1,1,30,0,0,0,0,0,0,0,7,157.4,0,0.12700000405311584,1.2000000000000002,1.147,124.4,100.0,7,980.0
2006,1,1,2,0,0,0,0,0,0,0,3,7,152.36,0,0.12700000405311584,1.2000000000000002,1.112,130.0,100.0,7,980.0
2006,1,1,2,30,0,0,0,0,0,0,0,6,146.89000000000001,0,0.12700000405311584,1.0,1.087,130.0,100.0,6,980.0
2006,1,1,3,0,0,0,0,0,0,0,0,6,141.18,0,0.12700000405311584,0.8,1.062,154.8,100.0,6,980.0
2006,1,1,3,30,0,0,0,0,0,0,0,6,135.35,0,0.12700000405311584,0.7000000000000001,1.049,154.8,100.0,6,980.0
2006,1,1,4,0,0,0,0,0,0,0,1,6,129.48,0,0.12700000405311584,0.6000000000000001,1.036,238.8,100.0,6,980.0
2006,1,1,4,30,0,0,0,0,0,0,0,6,123.59,0,0.12700000405311584,0.8,1.088,238.8,100.0,6,980.0
2006,1,1,5,0,0,0,0,0,0,0,7,6,117.75,0,0.12700000405311584,1.0,1.1400000000000001,287.6,100.0,6,980.0
2006,1,1,5,30,0,0,0,0,0,0,7,6,111.96000000000001,0,0.12700000405311584,1.1,1.395,287.6,100.0,6,980.0
2006,1,1,6,0,0,0,0,0,0,0,6,5,106.27,0,0.12700000405311584,1.2000000000000002,1.6500000000000001,305.6,99.82000000000001,6,980.0
2006,1,1,6,30,0,0,0,0,0,0,6,5,100.7,0,0.12700000405311584,1.2000000000000002,1.8860000000000001,305.6,99.75,6,980.0
2006,1,1,7,0,0,0,0,0,0,0,6,6,95.28,0,0.12700000405311584,1.2000000000000002,2.122,311.90000000000003,95.19,7,980.0
2006,1,1,7,30,0,0,0,0,0,0,6,6,90.06,0,0.12700000405311584,1.9000000000000001,2.211,311.90000000000003,95.10000000000001,7,980.0
2006,1,1,8,0,3,0,3,35,172,50,6,7,85.08,4,0.12700000405311584,2.7,2.302,314.6,94.44,8,980.0
2006,1,1,8,30,9,0,9,58,361,119,6,7,80.38,0,0.12700000405311584,3.0,2.396,314.6,94.39,8,980.0
2006,1,1,9,0,14,0,14,71,508,194,6,8,76.03,0,0.12700000405311584,3.3000000000000003,2.49,337.40000000000003,94.84,9,980.0
2006,1,1,9,30,24,0,24,82,592,264,6,8,72.10000000000001,0,0.12700000405311584,3.5,2.561,337.40000000000003,94.79,9,980.0
2006,1,1,10,0,10,0,10,87,661,327,9,8,68.65,0,0.12700000405311584,3.7,2.633,352.6,93.18,10,980.0
2006,1,1,10,30,23,0,23,92,700,379,9,8,65.78,0,0.12700000405311584,3.8000000000000003,2.698,352.6,93.13,10,980.0
2006,1,1,11,0,78,0,78,103,702,416,6,9,63.550000000000004,0,0.12700000405311584,4.0,2.7640000000000002,0.0,90.25,11,970.0
2006,1,1,11,30,48,0,48,106,720,443,9,9,62.04,0,0.12700000405311584,4.1000000000000005,2.74,0.0,90.2,11,970.0
2006,1,1,12,0,56,0,56,106,731,457,6,9,61.31,0,0.12700000405311584,4.3,2.718,358.0,92.28,11,970.0
2006,1,1,12,30,80,0,80,106,731,456,6,9,61.38,0,0.12700000405311584,4.3,2.69,358.0,92.23,11,970.0
